Date,Open,High,Low,Close
2023-12-25,1.101321578025818,1.1027790307998655,1.0998680591583252,1.101078987121582
2023-12-26,1.0999890565872192,1.1048502922058103,1.0997470617294312,1.1044842004776
2023-12-27,1.1044842004776,1.1124708652496338,1.1031439304351809,1.110864281654358
2023-12-28,1.1106175184249878,1.1140819787979126,1.1058276891708374,1.1065618991851809
2023-12-29,1.1065618991851809,1.1086474657058716,1.1037527322769165,1.103996515274048
2024-01-01,1.1055831909179688,1.1055831909179688,1.1038745641708374,1.1052166223526
2024-01-02,1.1048502922058103,1.1050944328308103,1.0942115783691406,1.0944511890411377
2024-01-03,1.0944511890411377,1.096731662750244,1.0897995233535769,1.0925379991531372
2024-01-04,1.092418551445007,1.0973334312438965,1.0918222665786743,1.0949305295944214
2024-01-05,1.0948106050491333,1.0997470617294312,1.0883761644363403,1.0943313837051392
2024-01-08,1.0943313837051392,1.0981770753860474,1.0927767753601074,1.0952903032302856
2024-01-09,1.0954102277755735,1.0968520641326904,1.0913456678390503,1.0934937000274658
2024-01-10,1.0934937000274658,1.0975743532180786,1.0926573276519775,1.0974539518356323
2024-01-11,1.0975743532180786,1.0992635488510132,1.0934937000274658,1.0975743532180786
2024-01-12,1.0976948738098145,1.0991426706314087,1.0939722061157229,1.0954102277755735
2024-01-15,1.0948106050491333,1.0972130298614502,1.0936132669448853,1.0954102277755735
2024-01-16,1.0949305295944214,1.0955302715301514,1.0866022109985352,1.0877841711044312
2024-01-17,1.088020920753479,1.0887316465377808,1.0848339796066284,1.0884946584701538
2024-01-18,1.0886130332946775,1.0909883975982666,1.0851871967315674,1.087902545928955
2024-01-19,1.087902545928955,1.0900371074676514,1.087074637413025,1.0900371074676514
2024-01-22,1.089561939239502,1.091226577758789,1.0883761644363403,1.0886130332946775
2024-01-23,1.0886130332946775,1.0918222665786743,1.0824854373931885,1.0856584310531616
2024-01-24,1.0853049755096436,1.0933741331100464,1.0851871967315674,1.0888501405715942
2024-01-25,1.0883761644363403,1.0901559591293335,1.082719802856445,1.0849517583847046
2024-01-26,1.0849517583847046,1.0884946584701538,1.081548810005188,1.0857763290405271
2024-01-29,1.0845986604690552,1.0853049755096436,1.0800302028656006,1.0836584568023682
2024-01-30,1.0837758779525757,1.085894227027893,1.081548810005188,1.0848339796066284
2024-01-31,1.0847163200378418,1.0888501405715942,1.0797970294952393,1.0820168256759644
2024-02-01,1.0820168256759644,1.0877841711044312,1.078283429145813,1.0875475406646729
2024-02-02,1.0875475406646729,1.0900371074676514,1.078399658203125,1.079097867012024
2024-02-05,1.07758629322052,1.0788650512695312,1.0726161003112793,1.0745755434036257
2024-02-06,1.0743446350097656,1.0765421390533447,1.0726161003112793,1.0757315158843994
2024-02-07,1.0755001306533811,1.0786322355270386,1.075384497642517,1.07758629322052
2024-02-08,1.07758629322052,1.079097867012024,1.0744600296020508,1.0780508518218994
2024-02-09,1.077702283859253,1.0796804428100586,1.0765421390533447,1.0788650512695312
2024-02-12,1.0800302028656006,1.0807305574417114,1.0759629011154177,1.077470064163208
2024-02-13,1.077470064163208,1.0796804428100586,1.0703200101852417,1.0711225271224976
2024-02-14,1.0714668035507202,1.0736525058746338,1.0698620080947876,1.0730764865875244
2024-02-15,1.0730764865875244,1.0786322355270386,1.0727311372756958,1.07758629322052
2024-02-16,1.0773539543151855,1.0789813995361328,1.0736525058746338,1.0780508518218994
2024-02-19,1.0787487030029297,1.079214334487915,1.0765421390533447,1.0781670808792114
2024-02-20,1.077818512916565,1.0841283798217771,1.0765421390533447,1.0810810327529907
2024-02-21,1.080964207649231,1.08236825466156,1.0794472694396973,1.0821340084075928
2024-02-22,1.0824854373931885,1.0888501405715942,1.0807305574417114,1.082602620124817
2024-02-23,1.082602620124817,1.0841283798217771,1.081548810005188,1.0824854373931885
2024-02-26,1.0822510719299316,1.0862481594085691,1.0816657543182373,1.0854227542877195
2024-02-27,1.0855406522750854,1.0868383646011353,1.0836584568023682,1.0848339796066284
2024-02-28,1.0850694179534912,1.0851871967315674,1.0801469087600708,1.0841283798217771
2024-02-29,1.0841283798217771,1.0857763290405271,1.07991361618042,1.0808473825454712
2024-03-01,1.0808473825454712,1.0845986604690552,1.080263614654541,1.0842459201812744
2024-03-04,1.084481120109558,1.08695650100708,1.0841283798217771,1.085894227027893
2024-03-05,1.085894227027893,1.087902545928955,1.084481120109558,1.0860122442245483
2024-03-06,1.086130142211914,1.0918222665786743,1.0845986604690552,1.090274691581726
2024-03-07,1.0901559591293335,1.095170259475708,1.087074637413025,1.09505033493042
2024-03-08,1.09505033493042,1.097935914993286,1.0928961038589478,1.0940918922424316
2024-03-11,1.094570875167847,1.09505033493042,1.0918222665786743,1.0930156707763672
2024-03-12,1.0928961038589478,1.0944511890411377,1.0906314849853516,1.0930156707763672
2024-03-13,1.093135118484497,1.096611499786377,1.0922993421554563,1.0952903032302856
2024-03-14,1.0954102277755735,1.0957703590393066,1.0883761644363403,1.0888501405715942
2024-03-15,1.0888501405715942,1.090274691581726,1.0875475406646729,1.089561939239502
2024-03-18,1.0886130332946775,1.090869426727295,1.08695650100708,1.0876659154891968
2024-03-19,1.0875475406646729,1.088020920753479,1.0837758779525757,1.0868383646011353
2024-03-20,1.08695650100708,1.0926573276519775,1.0840108394622805,1.0925379991531372
2024-03-21,1.0925379991531372,1.094570875167847,1.085894227027893,1.0863661766052246
2024-03-22,1.0864840745925903,1.087074637413025,1.0804970264434814,1.0814317464828491
2024-03-25,1.0810810327529907,1.084481120109558,1.0804970264434814,1.0838934183120728
2024-03-26,1.0840108394622805,1.08672034740448,1.082719802856445,1.0835410356521606
2024-03-27,1.0836584568023682,1.0841283798217771,1.0814317464828491,1.0830715894699097
2024-03-28,1.08236825466156,1.0829542875289917,1.077818512916565,1.079214334487915
2024-03-29,1.079097867012024,1.0804970264434814,1.0771219730377195,1.0796804428100586
2024-04-01,1.0789813995361328,1.080263614654541,1.073422074317932,1.0746910572052002
2024-04-02,1.0745755434036257,1.0781670808792114,1.072846293449402,1.07758629322052
2024-04-03,1.077470064163208,1.0840108394622805,1.076658010482788,1.0836584568023682
2024-04-04,1.0840108394622805,1.087902545928955,1.0835410356521606,1.0840108394622805
2024-04-05,1.0841283798217771,1.0849517583847046,1.079563856124878,1.0841283798217771
2024-04-08,1.0830715894699097,1.0864840745925903,1.08236825466156,1.0862481594085691
2024-04-09,1.0862481594085691,1.0887316465377808,1.0850694179534912,1.086130142211914
2024-04-10,1.0860122442245483,1.0868383646011353,1.0731916427612305,1.0746910572052002
