Date,Open,High,Low,Close
2023-12-11,0.8574900031089783,0.8588100075721741,0.8548700213432312,0.8575199842453003
2023-12-12,0.857509970664978,0.8608300089836121,0.8557199835777283,0.8590099811553955
2023-12-13,0.8590999841690063,0.8629099726676941,0.8587200045585632,0.8621799945831299
2023-12-14,0.8621900081634521,0.8633800148963928,0.8586599826812744,0.8608700037002563
2023-12-15,0.86080002784729,0.8616999983787537,0.8570899963378906,0.8590999841690063
2023-12-18,0.8597300052642822,0.8646199703216553,0.8591700196266174,0.8633400201797485
2023-12-19,0.8632400035858154,0.8636400103569031,0.8597800135612488,0.862500011920929
2023-12-20,0.8624100089073181,0.8668400049209595,0.8617500066757202,0.8657000064849854
2023-12-21,0.8657500147819519,0.8685200214385986,0.8656600117683411,0.8677399754524231
2023-12-22,0.8677399754524231,0.8677999973297119,0.8649500012397766,0.8668100237846375
2023-12-25,0.8654000163078308,0.8683000206947327,0.8652600049972534,0.8672400116920471
2023-12-26,0.8673200011253357,0.868619978427887,0.8667399883270264,0.8676999807357788
2023-12-27,0.8676400184631348,0.8698999881744385,0.8666800260543823,0.8677300214767456
2023-12-28,0.8677800297737122,0.8714600205421448,0.8668699860572815,0.8691099882125854
2023-12-29,0.8690800070762634,0.8701000213623047,0.8659700155258179,0.866599977016449
2024-01-02,0.8670499920845032,0.8682299852371216,0.8645399808883667,0.8667600154876709
2024-01-03,0.8667600154876709,0.8676000237464905,0.8613499999046326,0.8620200157165527
2024-01-04,0.8621100187301636,0.8639299869537354,0.8609799742698669,0.8631500005722046
2024-01-05,0.8630899786949158,0.8633800148963928,0.8598600029945374,0.8603699803352356
2024-01-08,0.860289990901947,0.8621000051498413,0.858489990234375,0.8593299984931946
2024-01-09,0.8593400120735168,0.860729992389679,0.8585799932479858,0.860040009021759
2024-01-10,0.8599600195884705,0.8620499968528748,0.8595399856567383,0.8610600233078003
2024-01-11,0.861020028591156,0.8617100119590759,0.8588200211524963,0.8594099879264832
2024-01-12,0.8593400120735168,0.8606600165367126,0.8582500219345093,0.8586199879646301
2024-01-15,0.8593599796295166,0.8611699938774109,0.85903000831604,0.860729992389679
2024-01-16,0.8607000112533569,0.8619899749755859,0.8590700030326843,0.86080002784729
2024-01-17,0.8607500195503235,0.861810028553009,0.8567500114440918,0.8586999773979187
2024-01-18,0.858709990978241,0.8591499924659729,0.8552200198173523,0.8558899760246277
2024-01-19,0.8558800220489502,0.859279990196228,0.8557900190353394,0.8579099774360657
2024-01-22,0.8576800227165222,0.858299970626831,0.855459988117218,0.8560000061988831
2024-01-23,0.8559899926185608,0.8565099835395813,0.8546000123023987,0.8554199934005737
2024-01-24,0.8554499745368958,0.8561099767684937,0.8535599708557129,0.8555200099945068
2024-01-25,0.8555499911308289,0.8564000129699707,0.8520600199699402,0.8534899950027466
2024-01-26,0.8535199761390686,0.8547999858856201,0.8524699807167053,0.8543400168418884
2024-01-29,0.8539100289344788,0.8543400168418884,0.8512799739837646,0.852180004119873
2024-01-30,0.8522199988365173,0.8567500114440918,0.8516499996185303,0.8541100025177002
2024-01-31,0.8541300296783447,0.8547599911689758,0.8518700003623962,0.8521400094032288
2024-02-01,0.8520399928092957,0.8558400273323059,0.8519999980926514,0.8530700206756592
2024-02-02,0.8530899882316589,0.8547999858856201,0.8520200252532959,0.8538500070571899
2024-02-05,0.8540199995040894,0.8573099970817566,0.852869987487793,0.856939971446991
2024-02-06,0.8568999767303467,0.8569999933242798,0.8529999852180481,0.8533899784088135
2024-02-07,0.8534299731254578,0.8539999723434448,0.8515499830245972,0.8533300161361694
2024-02-08,0.8533200025558472,0.8544399738311768,0.8529700040817261,0.8539299964904785
2024-02-09,0.8539299964904785,0.8547000288963318,0.853190004825592,0.8538500070571899
2024-02-12,0.8544300198554993,0.8547000288963318,0.8524900078773499,0.8530799746513367
2024-02-13,0.8530600070953369,0.8535000085830688,0.8499299883842468,0.8504499793052673
2024-02-14,0.8504800200462341,0.8548499941825867,0.8497899770736694,0.8539100289344788
2024-02-15,0.8539199829101562,0.8569999933242798,0.8534899950027466,0.8550699949264526
2024-02-16,0.8550599813461304,0.8565000295639038,0.8535900115966797,0.8551700115203857
2024-02-19,0.8551200032234192,0.8561000227928162,0.8536800146102905,0.8560100197792053
2024-02-20,0.8560000061988831,0.8578000068664551,0.8545500040054321,0.8561699986457825
2024-02-21,0.8561800122261047,0.8571400046348572,0.8556600213050842,0.8561599850654602
2024-02-22,0.8561499714851379,0.8575000166893005,0.8543000221252441,0.8549100160598755
2024-02-23,0.8549200296401978,0.8551599979400635,0.8527699708938599,0.8534600138664246
2024-02-26,0.8538299798965454,0.8561099767684937,0.8536499738693237,0.8553599715232849
2024-02-27,0.8554199934005737,0.8567000031471252,0.8543599843978882,0.854960024356842
2024-02-28,0.8549299836158752,0.8565400242805481,0.8545699715614319,0.8560199737548828
2024-02-29,0.8559899926185608,0.857010006904602,0.8550099730491638,0.8557599782943726
2024-03-01,0.8557299971580505,0.8575999736785889,0.8554099798202515,0.8566700220108032
2024-03-04,0.8563200235366821,0.8566300272941589,0.8545899987220764,0.8553299903869629
2024-03-05,0.8552899956703186,0.8560500144958496,0.8534200191497803,0.8544600009918213
2024-03-06,0.854449987411499,0.8562999963760376,0.8540800213813782,0.8557999730110168
2024-03-07,0.8557900190353394,0.8562999963760376,0.8523499965667725,0.8545500040054321
2024-03-08,0.8546199798583984,0.8548200130462646,0.8501399755477905,0.8504199981689453
2024-03-11,0.8511800169944763,0.8535000085830688,0.8508999943733215,0.8526399731636047
2024-03-12,0.8526999950408936,0.8554400205612183,0.8525400161743164,0.8539599776268005
2024-03-13,0.8539699912071228,0.85589998960495,0.8537899851799011,0.8555799722671509
2024-03-14,0.8555999994277954,0.8557000160217285,0.8528100252151489,0.8538399934768677
2024-03-15,0.8538600206375122,0.8553000092506409,0.8536700010299683,0.8547999858856201
2024-03-18,0.8548600077629089,0.8562300205230713,0.8535000085830688,0.8543300032615662
2024-03-19,0.8543400168418884,0.8555700182914734,0.853190004825592,0.8540300130844116
2024-03-20,0.8540400266647339,0.8557699918746948,0.853410005569458,0.8546000123023987
2024-03-21,0.8545500040054321,0.858240008354187,0.8529000282287598,0.8579000234603882
2024-03-22,0.8579199910163879,0.8601999878883362,0.856719970703125,0.857509970664978
2024-03-25,0.8579000234603882,0.8584499955177307,0.856469988822937,0.8575800061225891
2024-03-26,0.8575800061225891,0.8588200211524963,0.8568800091743469,0.8578000068664551
2024-03-27,0.8578000068664551,0.858519971370697,0.856190025806427,0.8569599986076355
2024-03-28,0.856939971446991,0.8570500016212463,0.8534600138664246,0.8548099994659424
2024-03-29,0.8548499941825867,0.8554499745368958,0.852940022945404,0.8546000123023987
2024-04-01,0.8540199995040894,0.8563100099563599,0.8538699746131897,0.8557900190353394
2024-04-02,0.8557900190353394,0.8575000166893005,0.8539999723434448,0.856190025806427
2024-04-03,0.8562099933624268,0.8582299947738647,0.8556600213050842,0.8565999865531921
2024-04-04,0.8566399812698364,0.8580499887466431,0.8564199805259705,0.8573099970817566
2024-04-05,0.8573300242424011,0.8586000204086304,0.8570799827575684,0.8575400114059448
2024-04-08,0.8578400015830994,0.8584200143814087,0.8573300242424011,0.8580899834632874
2024-04-09,0.8581100106239319,0.8582199811935425,0.855929970741272,0.8565199971199036
2024-04-10,0.8565300107002258,0.8570700287818909,0.8545200228691101,0.8567600250244141
2024-04-11,0.8567699790000916,0.8569300174713135,0.8539000153541565,0.8543099761009216
2024-04-12,0.8543599843978882,0.8551599979400635,0.8528000116348267,0.8547300100326538
2024-04-15,0.8543699979782104,0.8553000092506409,0.8526700139045715,0.8536400198936462
2024-04-16,0.8536099791526794,0.8550000190734863,0.8527699708938599,0.854390025138855
2024-04-17,0.8543800115585327,0.857200026512146,0.8520500063896179,0.8567000031471252
2024-04-18,0.8567100167274475,0.8571100234985352,0.8550599813461304,0.8558099865913391
2024-04-19,0.8557999730110168,0.861549973487854,0.8554400205612183,0.8613200187683105
2024-04-22,0.8611400127410889,0.8643900156021118,0.8608199954032898,0.8626300096511841
2024-04-23,0.8626499772071838,0.8644499778747559,0.8589299917221069,0.85930997133255
2024-04-24,0.8592900037765503,0.8600000143051147,0.8576400279998779,0.858739972114563
2024-04-25,0.8587300181388855,0.8592000007629395,0.8564000129699707,0.8575999736785889
2024-04-26,0.8575900197029114,0.8583700060844421,0.8554099798202515,0.8558499813079834
2024-04-29,0.8558499813079834,0.8561099767684937,0.8529000282287598,0.8531299829483032
2024-04-30,0.8531200289726257,0.8554800152778625,0.8530399799346924,0.8539900183677673
2024-05-01,0.8539999723434448,0.8558200001716614,0.8536199927330017,0.8548499941825867
2024-05-02,0.8548799753189087,0.8565000295639038,0.854610025882721,0.8556699752807617
2024-05-03,0.855650007724762,0.8586300015449524,0.8550099730491638,0.8578100204467773
2024-05-06,0.8578299880027771,0.8581200242042542,0.8556600213050842,0.8572900295257568
2024-05-07,0.8572499752044678,0.8600000143051147,0.8571299910545349,0.8598399758338928
2024-05-08,0.8598300218582153,0.8618000149726868,0.8594099879264832,0.8601700067520142
2024-05-09,0.8601800203323364,0.8620499968528748,0.8590599894523621,0.86080002784729
2024-05-10,0.8608099818229675,0.861050009727478,0.8592900037765503,0.860069990158081
2024-05-13,0.8600599765777588,0.8608999848365784,0.8584799766540527,0.8592000007629395
2024-05-14,0.8591799736022949,0.8614500164985657,0.8586599826812744,0.8592699766159058
2024-05-15,0.8592900037765503,0.8600000143051147,0.8572499752044678,0.8580700159072876
2024-05-16,0.8580899834632874,0.858739972114563,0.8572099804878235,0.8576200008392334
2024-05-17,0.8576099872589111,0.858020007610321,0.8553599715232849,0.8559399843215942
2024-05-20,0.855650007724762,0.8568000197410583,0.853879988193512,0.8544300198554993
2024-05-21,0.854449987411499,0.8550999760627747,0.8532999753952026,0.853950023651123
2024-05-22,0.853950023651123,0.8541300296783447,0.8503299951553345,0.8509899973869324
2024-05-23,0.8509500026702881,0.8527200222015381,0.8499100208282471,0.8517600297927856
2024-05-24,0.8517600297927856,0.8532000184059143,0.8511499762535095,0.8515899777412415
2024-05-27,0.8517600297927856,0.8520100116729736,0.8495699763298035,0.850350022315979
2024-05-28,0.850350022315979,0.8518000245094299,0.8495100140571594,0.8505200147628784
2024-05-29,0.8505200147628784,0.8516700267791748,0.8483399748802185,0.8506100177764893
2024-05-30,0.8505799770355225,0.8517199754714966,0.8499699831008911,0.8508700132369995
2024-05-31,0.8508599996566772,0.8540300130844116,0.850059986114502,0.8512200117111206
2024-06-03,0.8515200018882751,0.8535400032997131,0.8508800268173218,0.8514400124549866
2024-06-04,0.8514299988746643,0.8524699807167053,0.8503699898719788,0.8519099950790405
2024-06-05,0.8518999814987183,0.8520200252532959,0.8495200276374817,0.8499000072479248
2024-06-06,0.8499500155448914,0.8524399995803833,0.849839985370636,0.85139000415802
2024-06-07,0.85139000415802,0.8520600199699402,0.8487899899482727,0.8490899801254272
2024-06-10,0.8468000292778015,0.8471999764442444,0.8439499735832214,0.8457599878311157
2024-06-11,0.8457300066947937,0.8468000292778015,0.8417500257492065,0.842989981174469
2024-06-12,0.8429800271987915,0.8451600074768066,0.841759979724884,0.8449599742889404
2024-06-13,0.8449500203132629,0.84579998254776,0.8408200144767761,0.8418800234794617
2024-06-14,0.8418899774551392,0.8440700173377991,0.8396900296211243,0.8435999751091003
2024-06-17,0.8437899947166443,0.8461400270462036,0.8436200022697449,0.8446999788284302
2024-06-18,0.8447200059890747,0.8464400172233582,0.8443599939346313,0.8450599908828735
2024-06-19,0.8450599908828735,0.8454499840736389,0.842960000038147,0.8448399901390076
2024-06-20,0.8448200225830078,0.8460999727249146,0.8434000015258789,0.8456400036811829
2024-06-21,0.8456299901008606,0.8465200066566467,0.8442299962043762,0.8455100059509277
2024-06-24,0.8456500172615051,0.8478000164031982,0.8451799750328064,0.8462200164794922
2024-06-25,0.8462100028991699,0.8463000059127808,0.8430399894714355,0.8442500233650208
2024-06-26,0.8442699909210205,0.846340000629425,0.8432700037956238,0.8461400270462036
2024-06-27,0.8461599946022034,0.847540020942688,0.845300018787384,0.8468300104141235
2024-06-28,0.8468000292778015,0.8481799960136414,0.8457300066947937,0.847350001335144
2024-07-01,0.8486700057983398,0.8498899936676025,0.8468499779701233,0.8490399718284607
2024-07-02,0.8490300178527832,0.8495399951934814,0.8465700149536133,0.8470900058746338
2024-07-03,0.8470699787139893,0.8478000164031982,0.8453599810600281,0.8464999794960022
2024-07-04,0.8464999794960022,0.8475300073623657,0.8460000157356262,0.8475000262260437
2024-07-05,0.8475000262260437,0.8478000164031982,0.8451600074768066,0.8452900052070618
2024-07-08,0.8453400135040283,0.8460000157356262,0.8438900113105774,0.8450999855995178
2024-07-09,0.8450899720191956,0.8460000157356262,0.8441699743270874,0.8456000089645386
2024-07-10,0.8456100225448608,0.8459100127220154,0.8421900272369385,0.8427799940109253
2024-07-11,0.8427600264549255,0.8432000279426575,0.8409799933433533,0.8413599729537964
2024-07-12,0.8413699865341187,0.842199981212616,0.839139997959137,0.8397499918937683
2024-07-15,0.8394500017166138,0.8411499857902527,0.8390600085258484,0.8402199745178223
2024-07-16,0.8402699828147888,0.8410500288009644,0.8396300077438354,0.8400300145149231
2024-07-17,0.8400300145149231,0.8410999774932861,0.8382599949836731,0.8409900069236755
2024-07-18,0.8409799933433533,0.8422200083732605,0.8403000235557556,0.8417400121688843
2024-07-19,0.8417500257492065,0.843280017375946,0.8412500023841858,0.8424000144004822
2024-07-22,0.8427000045776367,0.8431199789047241,0.8413299918174744,0.8420299887657166
2024-07-23,0.8420299887657166,0.8426300287246704,0.8396999835968018,0.840969979763031
2024-07-24,0.840969979763031,0.8417999744415283,0.8391100168228149,0.8402400016784668
2024-07-25,0.8402400016784668,0.8440999984741211,0.8402199745178223,0.8440799713134766
2024-07-26,0.8440700173377991,0.8449299931526184,0.8427600264549255,0.8439099788665771
2024-07-29,0.8434399962425232,0.8460400104522705,0.8409000039100647,0.8412799835205078
2024-07-30,0.8412799835205078,0.8429200053215027,0.8412399888038635,0.8424699902534485
2024-07-31,0.8424599766731262,0.8448500037193298,0.8414199948310852,0.8421099781990051
2024-08-01,0.8421099781990051,0.8475000262260437,0.8420699834823608,0.8474199771881104
2024-08-02,0.8474299907684326,0.8535000085830688,0.8474000096321106,0.8519399762153625
2024-08-05,0.8531500101089478,0.8619199991226196,0.8531500101089478,0.8562800288200378
2024-08-06,0.8562600016593933,0.8615800142288208,0.8561400175094604,0.8613499999046326
2024-08-07,0.861329972743988,0.8622999787330627,0.8575500249862671,0.8615900278091431
2024-08-08,0.8615599870681763,0.8624699711799622,0.85589998960495,0.8563100099563599
2024-08-09,0.8563299775123596,0.8578699827194214,0.8549299836158752,0.8555999994277954
2024-08-12,0.855929970741272,0.8568500280380249,0.8543499708175659,0.8563299775123596
2024-08-13,0.8562800288200378,0.8564000129699707,0.8530499935150146,0.854640007019043
2024-08-14,0.8546299934387207,0.8592399954795837,0.8542500138282776,0.8586199879646301
2024-08-15,0.8585900068283081,0.8586999773979187,0.8529700040817261,0.8532699942588806
2024-08-16,0.8532299995422363,0.8535000085830688,0.8509899973869324,0.8517000079154968
2024-08-19,0.8515300154685974,0.8534500002861023,0.8507800102233887,0.8533700108528137
2024-08-20,0.853380024433136,0.8540999889373779,0.8514900207519531,0.8537200093269348
2024-08-21,0.8537300229072571,0.8544399738311768,0.8508700132369995,0.8519799709320068
2024-08-22,0.8520100116729736,0.8521000146865845,0.8478099703788757,0.8487499952316284
2024-08-23,0.8487399816513062,0.8492400050163269,0.8451700210571289,0.8467599749565125
2024-08-26,0.8467299938201904,0.8475000262260437,0.844980001449585,0.846310019493103
2024-08-27,0.8462700247764587,0.8468000292778015,0.8428500294685364,0.8431699872016907
2024-08-28,0.8431900143623352,0.8434399962425232,0.8409799933433533,0.8431699872016907
2024-08-29,0.8431599736213684,0.8432999849319458,0.8402100205421448,0.8416000008583069
2024-08-30,0.8415700197219849,0.842769980430603,0.8399699926376343,0.8414400219917297
2024-09-02,0.8411499857902527,0.8432300090789795,0.8411399722099304,0.842199981212616
2024-09-03,0.8421900272369385,0.8434399962425232,0.8405600190162659,0.8425400257110596
2024-09-04,0.8425300121307373,0.843500018119812,0.8415600061416626,0.842960000038147
2024-09-05,0.8429099917411804,0.8437600135803223,0.8417699933052063,0.8432400226593018
2024-09-06,0.8432499766349792,0.8446999788284302,0.8411099910736084,0.8441600203514099
2024-09-09,0.8442500233650208,0.8446999788284302,0.8432599902153015,0.8442400097846985
2024-09-10,0.8442599773406982,0.844730019569397,0.8418499827384949,0.8424800038337708
2024-09-11,0.842490017414093,0.8463299870491028,0.8424199819564819,0.8445000052452087
2024-09-12,0.8444300293922424,0.8455299735069275,0.8432899713516235,0.8435699939727783
2024-09-13,0.843559980392456,0.845300018787384,0.8426700234413147,0.8439800143241882
2024-09-16,0.8440700173377991,0.8443099856376648,0.8417999744415283,0.8424100279808044
2024-09-17,0.8424299955368042,0.8453999757766724,0.8417800068855286,0.8446400165557861
2024-09-18,0.8446699976921082,0.845300018787384,0.8403800129890442,0.841729998588562
2024-09-19,0.841759979724884,0.8422999978065491,0.8391299843788147,0.8402000069618225
2024-09-20,0.8402199745178223,0.8406400084495544,0.8373900055885315,0.837939977645874
2024-09-23,0.8382300138473511,0.8386499881744385,0.8320099711418152,0.83228999376297
2024-09-24,0.8323100209236145,0.8339200019836426,0.8316699862480164,0.8334000110626221
2024-09-25,0.8334199786186218,0.8371999859809875,0.8333500027656555,0.835919976234436
2024-09-26,0.8359000086784363,0.8359699845314026,0.8324400186538696,0.8333799839019775
2024-09-27,0.8334000110626221,0.8349599838256836,0.8321300148963928,0.8346800208091736
2024-09-30,0.834559977054596,0.8360000252723694,0.8312199711799622,0.8324599862098694
2024-10-01,0.8324599862098694,0.8345100283622742,0.8310499787330627,0.8334699869155884
2024-10-02,0.8334900140762329,0.8338000178337097,0.8320800065994263,0.8328199982643127
2024-10-03,0.8327999711036682,0.8434100151062012,0.832319974899292,0.840499997138977
2024-10-04,0.8404800295829773,0.8406800031661987,0.8352699875831604,0.8366699814796448
2024-10-07,0.8359400033950806,0.83992999792099,0.8355500102043152,0.838670015335083
2024-10-08,0.8386800289154053,0.8404399752616882,0.8371000289916992,0.8382200002670288
2024-10-09,0.8382300138473511,0.8388299942016602,0.836359977722168,0.8373200297355652
2024-10-10,0.8373399972915649,0.8385199904441833,0.8353899717330933,0.8370400071144104
2024-10-11,0.8370400071144104,0.8383200168609619,0.836359977722168,0.8367099761962891
2024-10-14,0.8371000289916992,0.8373500108718872,0.8346099853515625,0.8347899913787842
2024-10-15,0.8347799777984619,0.8350800275802612,0.8324900269508362,0.8330100178718567
2024-10-16,0.8330100178718567,0.8379999995231628,0.8325300216674805,0.8358299732208252
2024-10-17,0.8358299732208252,0.836430013179779,0.8317599892616272,0.8320199847221375
2024-10-18,0.8320299983024597,0.8335999846458435,0.8294699788093567,0.8325600028038025
2024-10-21,0.8326399922370911,0.8339400291442871,0.8321999907493591,0.8330199718475342
2024-10-22,0.8329899907112122,0.8346400260925293,0.8309599757194519,0.8316500186920166
2024-10-23,0.8316799998283386,0.8352000117301941,0.830299973487854,0.8346199989318848
2024-10-24,0.8346199989318848,0.8349000215530396,0.8313999772071838,0.8343600034713745
2024-10-25,0.8343700170516968,0.8349999785423279,0.8324999809265137,0.8327900171279907
2024-10-28,0.8331599831581116,0.8342999815940857,0.83228999376297,0.8336899876594543
2024-10-29,0.8337000012397766,0.8340200185775757,0.8298400044441223,0.831529974937439
2024-10-30,0.8315200209617615,0.8380299806594849,0.8313000202178955,0.8378900289535522
2024-10-31,0.8378900289535522,0.8447499871253967,0.8353000283241272,0.8439000248908997
2024-11-01,0.8438699841499329,0.8442999720573425,0.8368800282478333,0.8380699753761292
2024-11-04,0.8393999934196472,0.8418599963188171,0.8384299874305725,0.8393700122833252
2024-11-05,0.8393700122833252,0.8398000001907349,0.8375200033187866,0.8383399844169617
2024-11-06,0.8382499814033508,0.8384199738502502,0.8314099907875061,0.8329600095748901
2024-11-07,0.8330100178718567,0.8339999914169312,0.830590009689331,0.8314899802207947
2024-11-08,0.8314599990844727,0.8325600028038025,0.8291800022125244,0.8294699788093567
2024-11-11,0.8294299840927124,0.8302000164985657,0.8263499736785889,0.828249990940094
2024-11-12,0.828249990940094,0.8335000276565552,0.8275499939918518,0.8334400057792664
2024-11-13,0.8334699869155884,0.8345199823379517,0.8300899863243103,0.8313699960708618
2024-11-14,0.8314200043678284,0.8323500156402588,0.8306300044059753,0.831250011920929
2024-11-15,0.8312199711799622,0.8359000086784363,0.8311700224876404,0.8352800011634827
2024-11-18,0.8348900079727173,0.8373000025749207,0.8339599967002869,0.8355900049209595
2024-11-19,0.8355799913406372,0.8375499844551086,0.8331599831581116,0.8355600237846375
2024-11-20,0.8355500102043152,0.8358299732208252,0.831279993057251,0.833329975605011
2024-11-21,0.8332399725914001,0.8341000080108643,0.8305400013923645,0.8318899869918823
2024-11-22,0.8318399786949158,0.8346400260925293,0.8267499804496765,0.8309100270271301
2024-11-25,0.8321099877357483,0.8361200094223022,0.8309000134468079,0.8337000012397766
2024-11-26,0.833299994468689,0.8364499807357788,0.8329899907112122,0.8343600034713745
2024-11-27,0.8343600034713745,0.8355399966239929,0.8324300050735474,0.8331000208854675
2024-11-28,0.833109974861145,0.833899974822998,0.8310800194740295,0.8317899703979492
2024-11-29,0.8317499756813049,0.8331500291824341,0.8299599885940552,0.8299999833106995
2024-12-02,0.830079972743988,0.8303200006484985,0.8269500136375427,0.8295300006866455
2024-12-03,0.8294900059700012,0.8312399983406067,0.8284500241279602,0.8292099833488464
2024-12-04,0.8291900157928467,0.8301600217819214,0.8267199993133545,0.8276900053024292
2024-12-05,0.8276299834251404,0.8300999999046326,0.8271899819374084,0.8296200037002563
2024-12-06,0.8295900225639343,0.8300399780273438,0.8278800249099731,0.8295300006866455
2024-12-09,0.8287400007247925,0.8288999795913696,0.8268700242042542,0.8277999758720398
2024-12-10,0.8278099894523621,0.8282999992370605,0.8238400220870972,0.8240100145339966
2024-12-11,0.8240100145339966,0.8251399993896484,0.8222500085830688,0.8229600191116333
2024-12-12,0.8229299783706665,0.8272299766540527,0.8226699829101562,0.8261500000953674
2024-12-13,0.8261399865150452,0.8322399854660034,0.8259900212287903,0.8322399854660034
2024-12-16,0.8322799801826477,0.8327400088310242,0.8272600173950195,0.8287000060081482
2024-12-17,0.8287100195884705,0.8295300006866455,0.824400007724762,0.8256400227546692
2024-12-18,0.8256400227546692,0.8277999758720398,0.8227800130844116,0.8235499858856201
2024-12-19,0.8235700130462646,0.8292999863624573,0.8222000002861023,0.829259991645813
2024-12-20,0.8292999863624573,0.8313000202178955,0.8270599842071533,0.8295699954032898
2024-12-23,0.8299599885940552,0.8312199711799622,0.827709972858429,0.8301200270652771
2024-12-24,0.8301200270652771,0.830299973487854,0.8274700045585632,0.8288999795913696
2024-12-25,0.8292999863624573,0.8302599787712097,0.828000009059906,0.8289899826049805
2024-12-26,0.8289999961853027,0.8324400186538696,0.8286299705505371,0.831820011138916
2024-12-27,0.8318300247192383,0.8328400254249573,0.8281599879264832,0.8283600211143494
2024-12-30,0.8291199803352356,0.8299000263214111,0.8271999955177307,0.829200029373169
2024-12-31,0.8292199969291687,0.8307499885559082,0.826259970664978,0.8270800113677979
2025-01-02,0.8267300128936768,0.8325099945068359,0.8266000151634216,0.8293700218200684
2025-01-03,0.8293499946594238,0.830299973487854,0.8284299969673157,0.8291100263595581
2025-01-06,0.8293799757957458,0.8317400217056274,0.8285099864006042,0.8299400210380554
2025-01-07,0.8299599885940552,0.8305400013923645,0.82846999168396,0.828980028629303
2025-01-08,0.8288800120353699,0.8351699709892273,0.8283200263977051,0.8345299959182739
2025-01-09,0.8344799876213074,0.8406299948692322,0.8342000246047974,0.8371400237083435
2025-01-10,0.8371599912643433,0.8393499851226807,0.836359977722168,0.838949978351593
2025-01-13,0.8392800092697144,0.8424000144004822,0.8381699919700623,0.8390799760818481
2025-01-14,0.8390700221061707,0.8450599908828735,0.8386499881744385,0.8439599871635437
2025-01-15,0.843940019607544,0.8462399840354919,0.8398000001907349,0.8408700227737427
2025-01-16,0.8408799767494202,0.843779981136322,0.8403599858283997,0.8419399857521057
2025-01-17,0.841949999332428,0.845329999923706,0.841759979724884,0.8436999917030334
2025-01-20,0.8443499803543091,0.847320020198822,0.8436099886894226,0.8450400233268738
2025-01-21,0.844980001449585,0.8462200164794922,0.8430200219154358,0.8434500098228455
2025-01-22,0.8433200120925903,0.8463500142097473,0.8432999849319458,0.8452000021934509
2025-01-23,0.8451799750328064,0.8457499742507935,0.8422799706459045,0.8431299924850464
2025-01-24,0.8430699706077576,0.8461999893188477,0.8400499820709229,0.8400499820709229
2025-01-27,0.8401600122451782,0.8420400023460388,0.8379700183868408,0.8383600115776062
2025-01-28,0.8382200002670288,0.8396300077438354,0.8374699950218201,0.8381500244140625
2025-01-29,0.8381100296974182,0.838729977607727,0.835919976234436,0.836929976940155
2025-01-30,0.8369200229644775,0.8389999866485596,0.8358700275421143,0.836899995803833
2025-01-31,0.8368899822235107,0.8374000191688538,0.8353999853134155,0.8356000185012817
2025-02-03,0.8337100148200989,0.8345299959182739,0.8291000127792358,0.8306099772453308
2025-02-04,0.8306199908256531,0.8330199718475342,0.8296599984169006,0.831309974193573
2025-02-05,0.831309974193573,0.8335300087928772,0.8303800225257874,0.8316699862480164
2025-02-06,0.8317400217056274,0.8378000259399414,0.8314499855041504,0.835129976272583
2025-02-07,0.8351399898529053,0.8355200290679932,0.8318300247192383,0.8324999809265137
2025-02-10,0.8320800065994263,0.8336799740791321,0.8309299945831299,0.8333600163459778
2025-02-11,0.8333500027656555,0.8352400064468384,0.8319500088691711,0.832319974899292
2025-02-12,0.8322399854660034,0.8355799913406372,0.8320299983024597,0.8346199989318848
2025-02-13,0.834630012512207,0.8356000185012817,0.8313000202178955,0.8326399922370911
2025-02-14,0.8325799703598022,0.8338000178337097,0.8315500020980835,0.8333600163459778
2025-02-17,0.8334199786186218,0.833899974822998,0.8289600014686584,0.8307399749755859
2025-02-18,0.8307200074195862,0.8309199810028076,0.8262500166893005,0.8275700211524963
2025-02-19,0.8275700211524963,0.8289200067520142,0.827239990234375,0.8281499743461609
2025-02-20,0.8281300067901611,0.829200029373169,0.8269500136375427,0.8287100195884705
2025-02-21,0.8287500143051147,0.829200029373169,0.8264899849891663,0.8277699947357178
2025-02-24,0.8280199766159058,0.8302000164985657,0.8275200128555298,0.829069972038269
2025-02-25,0.8291000127792358,0.8302500247955322,0.8285199999809265,0.8301799893379211
2025-02-26,0.8301900029182434,0.8305100202560425,0.826170027256012,0.8270300030708313
